ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Original-Title,full_text,keywords
0380718650,fear in fenway a duffy house mystery,crabbe evers,1994,harper mass market paperbacks mm,http://images.amazon.com/images/P/0380718650.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380718650.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380718650.01.LZZZZZZZ.jpg,Fear in Fenway: A Duffy House Mystery,fear in fenway a duffy house mystery crabbe evers,"['evers', 'mystery', 'house', 'fear', 'house mystery', 'fenway', 'duffy', 'crabbe', 'crabbe evers', 'mystery crabbe', 'fear fenway', 'fenway duffy']"
0373263953,poison apples worldwide library mysteries,nancy wright,2001,worldwide library,http://images.amazon.com/images/P/0373263953.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373263953.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373263953.01.LZZZZZZZ.jpg,Poison Apples (Worldwide Library Mysteries),poison apples worldwide library mysteries nancy wright,"['worldwide', 'wright', 'worldwide library', 'library', 'mysteries', 'nancy', 'apples', 'poison', 'apples worldwide', 'library mysteries', 'nancy wright', 'poison apples']"
0515102652,the cat who talked to ghosts,lilian jackson braun,1996,jove books,http://images.amazon.com/images/P/0515102652.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515102652.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515102652.01.LZZZZZZZ.jpg,The Cat Who Talked to Ghosts,the cat who talked to ghosts lilian jackson braun,[]
0312263996,timbuktu a novel,paul auster,2000,picador,http://images.amazon.com/images/P/0312263996.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312263996.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312263996.01.LZZZZZZZ.jpg,Timbuktu : A Novel,timbuktu a novel paul auster,[]
1400032717,the curious incident of the dog in the nighttime vintage contemporaries,mark haddon,2004,vintage,http://images.amazon.com/images/P/1400032717.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400032717.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400032717.01.LZZZZZZZ.jpg,The Curious Incident of the Dog in the Night-Time (Vintage Contemporaries),the curious incident of the dog in the nighttime vintage contemporaries mark haddon,"['curious', 'incident', 'curious incident', 'contemporaries', 'vintage', 'nighttime', 'mark', 'vintage contemporaries', 'incident dog', 'dog nighttime', 'haddon', 'mark haddon']"
0595315070,public spirituality a personal workbook,lisa langford heron,2004,iuniverse inc,http://images.amazon.com/images/P/0595315070.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0595315070.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0595315070.01.LZZZZZZZ.jpg,Public Spirituality : A Personal Workbook,public spirituality a personal workbook lisa langford heron,"['personal', 'langford', 'heron', 'workbook', 'public', 'lisa', 'langford heron', 'personal workbook', 'workbook lisa', 'spirituality personal', 'spirituality', 'public spirituality']"
1594200106,the shadow of the wind,carlos ruiz zafon,2004,the penguin press hc,http://images.amazon.com/images/P/1594200106.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1594200106.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1594200106.01.LZZZZZZZ.jpg,The Shadow of the Wind,the shadow of the wind carlos ruiz zafon,[]
1589880013,the verb to bird,peter cashwell,2003,paul dry books,http://images.amazon.com/images/P/1589880013.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1589880013.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1589880013.01.LZZZZZZZ.jpg,The Verb To Bird,the verb to bird peter cashwell,[]
0553250515,the member of the wedding,carson mccullers,1984,bantam,http://images.amazon.com/images/P/0553250515.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553250515.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553250515.01.LZZZZZZZ.jpg,The Member of the Wedding,the member of the wedding carson mccullers,[]
0374100128,the corrections oprah edition,jonathan franzen,2001,farrar straus giroux,http://images.amazon.com/images/P/0374100128.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374100128.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374100128.01.LZZZZZZZ.jpg,The Corrections (Oprah Edition),the corrections oprah edition jonathan franzen,[]
0452283868,sula,toni morrison,2002,plume books,http://images.amazon.com/images/P/0452283868.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452283868.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452283868.01.LZZZZZZZ.jpg,Sula,sula toni morrison,[]
0446610380,parable of the talents,octavia e butler,2001,aspect,http://images.amazon.com/images/P/0446610380.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446610380.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446610380.01.LZZZZZZZ.jpg,Parable of the Talents,parable of the talents octavia e butler,[]
074325547X,plan of attack,bob woodward,2004,simon amp schuster,http://images.amazon.com/images/P/074325547X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/074325547X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/074325547X.01.LZZZZZZZ.jpg,Plan of Attack,plan of attack bob woodward,[]
158988003X,so many books reading and publishing in an age of abundance,gabriel zaid,2003,paul dry books,http://images.amazon.com/images/P/158988003X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/158988003X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/158988003X.01.LZZZZZZZ.jpg,So Many Books: Reading and Publishing in an Age of Abundance,so many books reading and publishing in an age of abundance gabriel zaid,"['age', 'publishing', 'publishing age', 'reading', 'abundance', 'gabriel', 'reading publishing', 'age abundance', 'books reading', 'zaid', 'abundance gabriel', 'gabriel zaid']"
1573222453,the kite runner alex awards awards,khaled hosseini,2003,riverhead books,http://images.amazon.com/images/P/1573222453.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573222453.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573222453.01.LZZZZZZZ.jpg,The Kite Runner (Alex Awards (Awards)),the kite runner alex awards awards khaled hosseini,"['runner', 'alex', 'khaled', 'kite', 'awards', 'hosseini', 'runner alex', 'awards awards', 'kite runner', 'alex awards', 'awards khaled', 'khaled hosseini']"
0140119906,love in the time of cholera penguin great books of the 20th century,gabriel garcia marquez,1994,penguin books,http://images.amazon.com/images/P/0140119906.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140119906.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140119906.01.LZZZZZZZ.jpg,Love in the Time of Cholera (Penguin Great Books of the 20th Century),love in the time of cholera penguin great books of the 20th century gabriel garcia marquez,"['20th', 'penguin', 'love', 'penguin great', 'love time', '20th century', 'gabriel', 'cholera', 'marquez', 'time cholera', 'great books', 'garcia marquez']"
0395873347,roses easy plants for more beautiful gardens taylors 50 best series,houghton mifflin company,1999,houghton mifflin company,http://images.amazon.com/images/P/0395873347.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395873347.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395873347.01.LZZZZZZZ.jpg,Roses: Easy Plants for More Beautiful Gardens (Taylor's 50 Best Series),roses easy plants for more beautiful gardens taylors 50 best series houghton mifflin company,"['easy', 'series', '50 best', 'beautiful', 'best series', 'mifflin', 'mifflin company', 'taylors 50', 'houghton', 'plants', 'beautiful gardens', 'roses easy']"
0446677426,a womans liberation a choice of futures by and about women,connie willis,2001,aspect,http://images.amazon.com/images/P/0446677426.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446677426.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446677426.01.LZZZZZZZ.jpg,A Woman's Liberation : A Choice of Futures by and About Women,a womans liberation a choice of futures by and about women connie willis,"['choice', 'women', 'liberation', 'futures', 'womans', 'willis', 'choice futures', 'liberation choice', 'connie', 'women connie', 'womans liberation', 'connie willis']"
0393308839,flash fiction very short stories,james thomas,1992,w w norton amp company,http://images.amazon.com/images/P/0393308839.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393308839.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393308839.01.LZZZZZZZ.jpg,Flash Fiction: Very Short Stories,flash fiction very short stories james thomas,[]
0451524039,diary of a madman,nikolai vasilevich gogol,1994,signet classics,http://images.amazon.com/images/P/0451524039.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451524039.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451524039.01.LZZZZZZZ.jpg,Diary of a Madman,diary of a madman nikolai vasilevich gogol,[]
0060548533,the buying of the president 2004 whos really bankrolling bush and his democratic challengersand what they expect in return buying of the president,charles lewis,2004,perennial,http://images.amazon.com/images/P/0060548533.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060548533.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060548533.01.LZZZZZZZ.jpg,The Buying of the President 2004 : Who's Really Bankrolling Bush and His Democratic Challengers--and What They Expect in Return (Buying of the President),the buying of the president 2004 whos really bankrolling bush and his democratic challengersand what they expect in return buying of the president charles lewis,"['challengersand expect', 'expect return', 'democratic', 'bankrolling', '2004 whos', '2004', 'really bankrolling', 'lewis', 'charles lewis', 'president charles', 'return buying', 'buying president']"
1885266480,the open door a novel,floyd skloot,1997,story line press,http://images.amazon.com/images/P/1885266480.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1885266480.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1885266480.01.LZZZZZZZ.jpg,The Open Door: A Novel,the open door a novel floyd skloot,[]
0060987049,microserfs,douglas coupland,1996,regan books,http://images.amazon.com/images/P/0060987049.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060987049.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060987049.01.LZZZZZZZ.jpg,Microserfs,microserfs douglas coupland,[]
0571169341,arcadia,tom stoppard,1994,faber amp faber,http://images.amazon.com/images/P/0571169341.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0571169341.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0571169341.01.LZZZZZZZ.jpg,Arcadia,arcadia tom stoppard,[]
0060504080,small wonder essays,barbara kingsolver,2003,perennial,http://images.amazon.com/images/P/0060504080.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060504080.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060504080.01.LZZZZZZZ.jpg,Small Wonder : Essays,small wonder essays barbara kingsolver,[]
0679749861,race matters,cornel west,1994,vintage books usa,http://images.amazon.com/images/P/0679749861.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679749861.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679749861.01.LZZZZZZZ.jpg,Race Matters,race matters cornel west,[]
0684853701,a beautiful mind a biography of john forbes nash jr winner of the nobel prize in economics 1994,sylvia nasar,1999,simon amp schuster,http://images.amazon.com/images/P/0684853701.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684853701.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684853701.01.LZZZZZZZ.jpg,"A BEAUTIFUL MIND: A Biography of John Forbes Nash, Jr., Winner of the Nobel Prize in Economics, 1994",a beautiful mind a biography of john forbes nash jr winner of the nobel prize in economics 1994 sylvia nasar,"['jr winner', '1994 sylvia', 'economics', 'beautiful mind', 'biography john', 'sylvia nasar', 'economics 1994', 'forbes', 'mind biography', 'nash', 'nash jr', 'winner nobel']"
0374521409,the night trilogy night dawn the accident,elie wiesel,1987,hill and wang,http://images.amazon.com/images/P/0374521409.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374521409.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374521409.01.LZZZZZZZ.jpg,"The Night Trilogy : Night, Dawn, The Accident",the night trilogy night dawn the accident elie wiesel,"['accident', 'elie', 'wiesel', 'accident elie', 'night', 'elie wiesel', 'dawn', 'trilogy', 'dawn accident', 'night dawn', 'trilogy night', 'night trilogy']"
0140445277,the brothers karamazov penguin classics,fyodor dostoyevsky,1993,penguin books,http://images.amazon.com/images/P/0140445277.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140445277.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140445277.01.LZZZZZZZ.jpg,The Brothers Karamazov (Penguin Classics),the brothers karamazov penguin classics fyodor dostoyevsky,[]
0684831546,accordion crimes,annie proulx,1997,scribner,http://images.amazon.com/images/P/0684831546.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684831546.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684831546.01.LZZZZZZZ.jpg,ACCORDION CRIMES,accordion crimes annie proulx,[]
0345404475,do androids dream of electric sheep,philip k dick,1996,del rey books,http://images.amazon.com/images/P/0345404475.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345404475.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345404475.01.LZZZZZZZ.jpg,Do Androids Dream of Electric Sheep?,do androids dream of electric sheep philip k dick,[]
0375404929,for the relief of unbearable urges,nathan englander,1999,alfred a knopf,http://images.amazon.com/images/P/0375404929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375404929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375404929.01.LZZZZZZZ.jpg,For the Relief of Unbearable Urges,for the relief of unbearable urges nathan englander,[]
0684857820,lucky,alice sebold,1999,scribner,http://images.amazon.com/images/P/0684857820.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684857820.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684857820.01.LZZZZZZZ.jpg,Lucky,lucky alice sebold,[]
8479274182,atrãâ©vete a ser tãâº,susan carter,1999,robin book,http://images.amazon.com/images/P/8479274182.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8479274182.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8479274182.01.LZZZZZZZ.jpg,AtrÃÂ©vete a ser tÃÂº,atrãâ©vete a ser tãâº susan carter,"['vete', 'âº', 'ser', 'tã', 'atrã', 'atrã vete', 'ser tã', 'tã âº', 'carter', 'susan', 'âº susan', 'susan carter']"
8475966519,labominable crim de lalsina graells narrativa,pep coll,1999,editorial empãâºries,http://images.amazon.com/images/P/8475966519.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8475966519.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8475966519.01.LZZZZZZZ.jpg,L'abominable crim de l'Alsina Graells (Narrativa),labominable crim de lalsina graells narrativa pep coll,"['pep', 'crim', 'coll', 'graells', 'lalsina', 'narrativa', 'pep coll', 'labominable', 'labominable crim', 'crim lalsina', 'narrativa pep', 'graells narrativa']"
0140051317,tales of the unexpected,roald dahl,0,penguin putnamtrade,http://images.amazon.com/images/P/0140051317.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140051317.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140051317.01.LZZZZZZZ.jpg,Tales of the Unexpected,tales of the unexpected roald dahl,[]
8423988767,el vendedor de noticias espasa juvenil,jose luis olaizola,2001,espasa calpe mexicana sa,http://images.amazon.com/images/P/8423988767.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8423988767.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8423988767.01.LZZZZZZZ.jpg,El Vendedor De Noticias (Espasa Juvenil),el vendedor de noticias espasa juvenil jose luis olaizola,"['vendedor', 'luis', 'juvenil', 'el', 'jose', 'jose luis', 'espasa', 'noticias', 'olaizola', 'vendedor noticias', 'espasa juvenil', 'luis olaizola']"
8420448583,la ley de la calle,susan e hinton,2002,santillana publishing co inc,http://images.amazon.com/images/P/8420448583.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8420448583.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8420448583.01.LZZZZZZZ.jpg,La Ley De La Calle,la ley de la calle susan e hinton,[]
0553291890,more than one universe,arthur c clarke,1991,spectra books,http://images.amazon.com/images/P/0553291890.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553291890.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553291890.01.LZZZZZZZ.jpg,More Than One Universe,more than one universe arthur c clarke,[]
0586213333,indigo 1 nemesis indigo series,louise cooper,1991,harpercollins publishers,http://images.amazon.com/images/P/0586213333.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0586213333.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0586213333.01.LZZZZZZZ.jpg,Indigo 1: Nemesis (Indigo Series),indigo 1 nemesis indigo series louise cooper,[]
2080707590,lais de marie de france,de france marie,1997,flammarion,http://images.amazon.com/images/P/2080707590.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2080707590.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2080707590.01.LZZZZZZZ.jpg,Lais de Marie de France,lais de marie de france de france marie,[]
2715223528,la gare des faux dããâ©parts,hugo marsan,2002,mercure de france,http://images.amazon.com/images/P/2715223528.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2715223528.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2715223528.01.LZZZZZZZ.jpg,La Gare des faux dÃ?ÃÂ©parts,la gare des faux dããâ©parts hugo marsan,"['dã', 'la', 'parts', 'gare', 'marsan', 'des', 'faux', 'faux dã', 'hugo', 'la gare', 'hugo marsan', 'parts hugo']"
2246567610,99 francs roman,frãâ©dãâ©ric beigbeder,2000,b grasset,http://images.amazon.com/images/P/2246567610.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2246567610.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2246567610.01.LZZZZZZZ.jpg,99 francs: Roman,99 francs roman frãâ©dãâ©ric beigbeder,"['ric', 'dã ric', 'dã', 'frã', 'ric beigbeder', 'frã dã', 'roman', '99', 'beigbeder', 'francs', 'francs roman', '99 francs']"
2253153427,musc,percy kemp,2002,lgf,http://images.amazon.com/images/P/2253153427.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2253153427.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2253153427.01.LZZZZZZZ.jpg,Musc,musc percy kemp,[]
2883531714,les quatre accords toltããâ¨ques la voix de la libertããâ© personnelle,miguel ruiz,2000,jouvence,http://images.amazon.com/images/P/2883531714.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2883531714.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2883531714.01.LZZZZZZZ.jpg,Les Quatre Accords toltÃ?ÃÂ¨ques : La Voix de la libertÃ?ÃÂ© personnelle,les quatre accords toltããâ¨ques la voix de la libertããâ© personnelle miguel ruiz,"['personnelle', 'miguel', 'accords', 'quatre', 'la', 'voix', 'accords toltã', 'toltã ques', 'miguel ruiz', 'libertã', 'ruiz', 'les quatre']"
2266083309,le colonel chabert,balzac,2000,pocket fr,http://images.amazon.com/images/P/2266083309.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2266083309.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2266083309.01.LZZZZZZZ.jpg,Le Colonel Chabert,le colonel chabert balzac,[]
2070383326,les chemins de la faim,jorge amado,1991,gallimard,http://images.amazon.com/images/P/2070383326.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2070383326.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2070383326.01.LZZZZZZZ.jpg,Les chemins de la faim,les chemins de la faim jorge amado,[]
2290045799,vol de sucettes suivi de recel de bããâ¢tons et autres nouvelles,vincent ravalec,1997,jai lu,http://images.amazon.com/images/P/2290045799.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2290045799.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2290045799.01.LZZZZZZZ.jpg,Vol de sucettes suivi de recel de bÃ?ÃÂ¢tons et autres nouvelles,vol de sucettes suivi de recel de bããâ¢tons et autres nouvelles vincent ravalec,"['bã tons', 'bã', 'recel', 'vol', 'tons et', 'autres', 'recel bã', 'ravalec', 'vincent', 'sucettes', 'suivi', 'autres nouvelles']"
2264010991,nocturne indien,antonio tabucchi,1988,editions 1018,http://images.amazon.com/images/P/2264010991.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2264010991.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2264010991.01.LZZZZZZZ.jpg,Nocturne indien,nocturne indien antonio tabucchi,[]
0449207331,iberia,james a michener,1989,fawcett books,http://images.amazon.com/images/P/0449207331.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449207331.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449207331.01.LZZZZZZZ.jpg,Iberia,iberia james a michener,[]
0060092645,my favorite bride,christina dodd,2002,avon,http://images.amazon.com/images/P/0060092645.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060092645.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060092645.01.LZZZZZZZ.jpg,My Favorite Bride,my favorite bride christina dodd,[]
0451207378,ravished signet historical romance,virginia henley,2002,signet book,http://images.amazon.com/images/P/0451207378.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451207378.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451207378.01.LZZZZZZZ.jpg,Ravished (Signet Historical Romance),ravished signet historical romance virginia henley,[]
0061031755,the promise in a kiss,stephanie laurens,2002,avon books,http://images.amazon.com/images/P/0061031755.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061031755.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061031755.01.LZZZZZZZ.jpg,The Promise in a Kiss,the promise in a kiss stephanie laurens,[]
0812551583,someplace to be flying newford,charles de lint,1999,tor fantasy,http://images.amazon.com/images/P/0812551583.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812551583.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812551583.01.LZZZZZZZ.jpg,Someplace To Be Flying (Newford),someplace to be flying newford charles de lint,[]
0743410653,booked to die cliff janeway novels paperback,john dunning,2000,pocket star,http://images.amazon.com/images/P/0743410653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743410653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743410653.01.LZZZZZZZ.jpg,Booked to Die (Cliff Janeway Novels (Paperback)),booked to die cliff janeway novels paperback john dunning,"['die', 'booked', 'john', 'booked die', 'novels', 'dunning', 'janeway', 'novels paperback', 'cliff', 'die cliff', 'janeway novels', 'john dunning']"
0684864711,pure poetry a novel,binnie kirshenbaum,2000,simon amp schuster,http://images.amazon.com/images/P/0684864711.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684864711.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684864711.01.LZZZZZZZ.jpg,Pure Poetry: A Novel,pure poetry a novel binnie kirshenbaum,[]
1582430748,the great petrowski a fable,gina berriault,2000,counterpoint press,http://images.amazon.com/images/P/1582430748.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1582430748.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1582430748.01.LZZZZZZZ.jpg,The Great Petrowski: A Fable,the great petrowski a fable gina berriault,[]
0684846861,in the land of men stories,antonya nelson,1999,scribner,http://images.amazon.com/images/P/0684846861.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684846861.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684846861.01.LZZZZZZZ.jpg,IN THE LAND OF MEN: STORIES,in the land of men stories antonya nelson,[]
0743200349,the third miracle a novel,richard vetere,2000,touchstone,http://images.amazon.com/images/P/0743200349.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743200349.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743200349.01.LZZZZZZZ.jpg,The Third Miracle : A Novel,the third miracle a novel richard vetere,[]
0761521097,today i will indulge my inner glutton healthfree affirmations for cynics,ann thornhill,1999,prima lifestyles,http://images.amazon.com/images/P/0761521097.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0761521097.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0761521097.01.LZZZZZZZ.jpg,Today I Will Indulge My Inner Glutton: Health-Free Affirmations for Cynics,today i will indulge my inner glutton healthfree affirmations for cynics ann thornhill,"['inner', 'today', 'ann', 'healthfree', 'affirmations', 'indulge', 'cynics', 'thornhill', 'inner glutton', 'ann thornhill', 'affirmations cynics', 'glutton healthfree']"
0446674109,the angry clam,erik quisling,1998,warner books,http://images.amazon.com/images/P/0446674109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446674109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446674109.01.LZZZZZZZ.jpg,The Angry Clam,the angry clam erik quisling,[]
0849937361,well connected,dianna booher,2000,w publishing group,http://images.amazon.com/images/P/0849937361.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0849937361.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0849937361.01.LZZZZZZZ.jpg,Well Connected,well connected dianna booher,[]
0140124373,red dwarf,grant naylor,2005,penguin books ltd,http://images.amazon.com/images/P/0140124373.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140124373.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140124373.01.LZZZZZZZ.jpg,Red Dwarf,red dwarf grant naylor,[]
0450411435,it,stephen king,0,trafalgar square,http://images.amazon.com/images/P/0450411435.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0450411435.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0450411435.01.LZZZZZZZ.jpg,It,it stephen king,[]
0749309636,black angel,graham masterton,1991,mandarin,http://images.amazon.com/images/P/0749309636.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0749309636.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0749309636.01.LZZZZZZZ.jpg,Black Angel,black angel graham masterton,[]
0375704973,the lake of darkness,ruth rendell,2001,random housetrade,http://images.amazon.com/images/P/0375704973.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375704973.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375704973.01.LZZZZZZZ.jpg,The Lake of Darkness,the lake of darkness ruth rendell,[]
034543059X,fatal charms and other tales of todaythe mansions of limbo omnibus,dominick dunne,1999,ballantine books,http://images.amazon.com/images/P/034543059X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034543059X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034543059X.01.LZZZZZZZ.jpg,Fatal Charms and Other Tales of Today/The Mansions of Limbo (Omnibus),fatal charms and other tales of todaythe mansions of limbo omnibus dominick dunne,"['todaythe', 'fatal', 'dominick', 'limbo', 'omnibus', 'mansions', 'todaythe mansions', 'charms', 'dominick dunne', 'tales', 'dunne', 'charms tales']"
037541309X,balzac and the little chinese seamstress,dai sijie,2001,alfred a knopf,http://images.amazon.com/images/P/037541309X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037541309X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037541309X.01.LZZZZZZZ.jpg,Balzac and the Little Chinese Seamstress,balzac and the little chinese seamstress dai sijie,[]
0752848011,when she was bad,louise bagshawe,0,orion mass market paperback,http://images.amazon.com/images/P/0752848011.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0752848011.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0752848011.01.LZZZZZZZ.jpg,When She Was Bad...,when she was bad louise bagshawe,[]
