ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Original-Title,full_text,keywords
0671721038,the new hugo winners vol 2,isaac asimov,1991,baen,http://images.amazon.com/images/P/0671721038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671721038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671721038.01.LZZZZZZZ.jpg,"The New Hugo Winners, Vol. 2",the new hugo winners vol 2 isaac asimov,"['new', 'vol', 'isaac', 'winners', 'winners vol', 'new hugo', 'asimov', 'isaac asimov']"
0671311891,my teacher is an alien,bruce coville,1997,pocket books,http://images.amazon.com/images/P/0671311891.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671311891.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671311891.01.LZZZZZZZ.jpg,My Teacher is an Alien,my teacher is an alien bruce coville,[]
0345387007,tangle box,terry brooks,1995,del rey,http://images.amazon.com/images/P/0345387007.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345387007.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345387007.01.LZZZZZZZ.jpg,Tangle Box,tangle box terry brooks,[]
037570504X,breath eyes memory,edwidge danticat,1998,vintage books usa,http://images.amazon.com/images/P/037570504X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037570504X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037570504X.01.LZZZZZZZ.jpg,"Breath, Eyes, Memory",breath eyes memory edwidge danticat,"['eyes', 'memory', 'breath', 'breath eyes', 'danticat', 'edwidge', 'eyes memory', 'edwidge danticat']"
0767902521,a walk in the woods rediscovering america on the appalachian trail official guides to the appalachian trail,bill bryson,1999,broadway books,http://images.amazon.com/images/P/0767902521.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767902521.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767902521.01.LZZZZZZZ.jpg,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),a walk in the woods rediscovering america on the appalachian trail official guides to the appalachian trail bill bryson,"['official', 'america', 'rediscovering', 'official guides', 'walk', 'bryson', 'guides appalachian', 'appalachian trail']"
0892967048,the bottoms,joe r lansdale,2000,mysterious press,http://images.amazon.com/images/P/0892967048.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0892967048.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0892967048.01.LZZZZZZZ.jpg,The Bottoms,the bottoms joe r lansdale,[]
0553377868,the flanders panel,arturo perezreverte,1996,bantam,http://images.amazon.com/images/P/0553377868.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553377868.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553377868.01.LZZZZZZZ.jpg,The Flanders Panel,the flanders panel arturo perezreverte,[]
0472113658,where no gods came michigan literary fiction awards,sheila oconnor,2003,ump,http://images.amazon.com/images/P/0472113658.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0472113658.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0472113658.01.LZZZZZZZ.jpg,Where No Gods Came (Michigan Literary Fiction Awards),where no gods came michigan literary fiction awards sheila oconnor,"['came', 'gods', 'michigan', 'came michigan', 'sheila', 'literary fiction', 'oconnor', 'fiction awards']"
0609608444,the devil in the white city murder magic and madness at the fair that changed america illinois,erik larson,2003,crown,http://images.amazon.com/images/P/0609608444.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609608444.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609608444.01.LZZZZZZZ.jpg,"The Devil in the White City : Murder, Magic, and Madness at the Fair That Changed America (Illinois)",the devil in the white city murder magic and madness at the fair that changed america illinois erik larson,"['erik', 'changed america', 'devil', 'illinois', 'larson', 'white city', 'murder magic', 'madness fair']"
0670032425,the adventures of augie march,saul bellow,2003,viking books,http://images.amazon.com/images/P/0670032425.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670032425.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670032425.01.LZZZZZZZ.jpg,The Adventures of Augie March,the adventures of augie march saul bellow,"['bellow', 'march', 'adventures', 'saul', 'augie', 'saul bellow', 'march saul', 'adventures augie']"
0915811332,sacred journey of the peaceful warrior,dan millman,1991,hj kramer,http://images.amazon.com/images/P/0915811332.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0915811332.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0915811332.01.LZZZZZZZ.jpg,Sacred Journey of the Peaceful Warrior,sacred journey of the peaceful warrior dan millman,"['journey', 'dan', 'peaceful', 'warrior', 'sacred', 'millman', 'dan millman', 'sacred journey']"
1558744606,chicken soup for the mothers soul chicken soup for the soul series paper,jack canfield,1997,health communications,http://images.amazon.com/images/P/1558744606.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558744606.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558744606.01.LZZZZZZZ.jpg,Chicken Soup for the Mother's Soul (Chicken Soup for the Soul Series (Paper)),chicken soup for the mothers soul chicken soup for the soul series paper jack canfield,"['soul', 'series paper', 'paper', 'chicken', 'soul series', 'canfield', 'jack canfield', 'soup mothers']"
0451526503,adventures of huckleberry finn signet classics paperback,mark twain,1997,signet book,http://images.amazon.com/images/P/0451526503.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451526503.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451526503.01.LZZZZZZZ.jpg,Adventures of Huckleberry Finn (Signet Classics (Paperback)),adventures of huckleberry finn signet classics paperback mark twain,"['signet', 'mark', 'classics', 'adventures', 'finn', 'huckleberry', 'classics paperback', 'mark twain']"
0345325818,the silmarillion,jrr tolkien,1985,del rey,http://images.amazon.com/images/P/0345325818.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345325818.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345325818.01.LZZZZZZZ.jpg,The Silmarillion,the silmarillion jrr tolkien,[]
044023767X,teen angst naaah a quasiautobiography,ned vizzini,2002,laurelleaf books,http://images.amazon.com/images/P/044023767X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044023767X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044023767X.01.LZZZZZZZ.jpg,Teen Angst? Naaah . . . A Quasi-autobiography,teen angst naaah a quasiautobiography ned vizzini,"['naaah', 'ned', 'quasiautobiography', 'angst', 'vizzini', 'teen', 'naaah quasiautobiography', 'teen angst']"
014131088X,speak,laurie halse anderson,2001,speak,http://images.amazon.com/images/P/014131088X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014131088X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014131088X.01.LZZZZZZZ.jpg,Speak,speak laurie halse anderson,[]
043909013X,kerosene,chris wooding,2002,push,http://images.amazon.com/images/P/043909013X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/043909013X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/043909013X.01.LZZZZZZZ.jpg,Kerosene,kerosene chris wooding,[]
0140244824,songs in ordinary time oprahs book club paperback,mary mcgarry morris,1996,penguin books,http://images.amazon.com/images/P/0140244824.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140244824.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140244824.01.LZZZZZZZ.jpg,Songs in Ordinary Time (Oprah's Book Club (Paperback)),songs in ordinary time oprahs book club paperback mary mcgarry morris,"['time', 'club', 'mcgarry', 'morris', 'ordinary time', 'oprahs', 'paperback mary', 'songs ordinary']"
155643068X,exploring inner and outer space a scientists perspective on personal and planetary transformation,brian oleary,1989,north atlantic books,http://images.amazon.com/images/P/155643068X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155643068X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155643068X.01.LZZZZZZZ.jpg,Exploring Inner and Outer Space: A Scientist's Perspective on Personal and Planetary Transformation,exploring inner and outer space a scientists perspective on personal and planetary transformation brian oleary,"['personal', 'inner outer', 'transformation', 'oleary', 'perspective personal', 'brian oleary', 'space scientists', 'planetary transformation']"
096478260X,miracle in the void free energy ufos and other scientific revelations,brian oleary,1996,kamapuaa press,http://images.amazon.com/images/P/096478260X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/096478260X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/096478260X.01.LZZZZZZZ.jpg,"Miracle in the Void: Free Energy, Ufos and Other Scientific Revelations",miracle in the void free energy ufos and other scientific revelations brian oleary,"['free', 'brian', 'free energy', 'oleary', 'void', 'miracle', 'scientific revelations', 'ufos scientific']"
155643152X,the second coming of science an intimate report on the new science,brian oleary,1992,north atlantic books,http://images.amazon.com/images/P/155643152X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155643152X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155643152X.01.LZZZZZZZ.jpg,The Second Coming of Science: An Intimate Report on the New Science,the second coming of science an intimate report on the new science brian oleary,"['coming', 'report new', 'intimate report', 'brian', 'second coming', 'oleary', 'brian oleary', 'science intimate']"
0553346768,synchronicity the bridge between matter and mind,f david peat,1988,bantam,http://images.amazon.com/images/P/0553346768.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553346768.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553346768.01.LZZZZZZZ.jpg,Synchronicity: The Bridge Between Matter and Mind,synchronicity the bridge between matter and mind f david peat,"['david', 'bridge', 'peat', 'david peat', 'mind', 'matter', 'synchronicity bridge', 'synchronicity']"
0884043142,l ron hubbard presents writers of the future l ron hubbard presents writers of the future,l ron hubbard,1988,bridge publications,http://images.amazon.com/images/P/0884043142.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0884043142.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0884043142.01.LZZZZZZZ.jpg,L. Ron Hubbard Presents Writers of the Future (L. Ron Hubbard Presents Writers of the Future),l ron hubbard presents writers of the future l ron hubbard presents writers of the future l ron hubbard,"['presents', 'future', 'ron', 'writers', 'presents writers', 'future ron', 'hubbard', 'hubbard presents']"
0743221990,the stone monkey a lincoln rhyme novel,jeffery deaver,2002,simon amp schuster,http://images.amazon.com/images/P/0743221990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743221990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743221990.01.LZZZZZZZ.jpg,The Stone Monkey : A Lincoln Rhyme Novel,the stone monkey a lincoln rhyme novel jeffery deaver,"['stone', 'lincoln', 'deaver', 'jeffery', 'monkey', 'novel jeffery', 'rhyme novel', 'lincoln rhyme']"
0312983212,saucer,stephen coonts,2003,st martins paperbacks,http://images.amazon.com/images/P/0312983212.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312983212.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312983212.01.LZZZZZZZ.jpg,Saucer,saucer stephen coonts,[]
0553486411,clones star wars galaxy of fear book 11,john whitman,1998,skylark,http://images.amazon.com/images/P/0553486411.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553486411.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553486411.01.LZZZZZZZ.jpg,"Clones (Star Wars: Galaxy of Fear, Book 11)",clones star wars galaxy of fear book 11 john whitman,"['11', 'star', '11 john', 'fear', 'wars galaxy', 'clones', 'fear book', 'john whitman']"
3478088534,jetzt will ichs wirklich wissen mit mentaler powertechnik ziele erreichen,peter kummer,2002,moderne verlagsges mvg,http://images.amazon.com/images/P/3478088534.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3478088534.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3478088534.01.LZZZZZZZ.jpg,Jetzt will ichs wirklich wissen. Mit mentaler Powertechnik Ziele erreichen.,jetzt will ichs wirklich wissen mit mentaler powertechnik ziele erreichen peter kummer,"['peter', 'mit', 'jetzt', 'mentaler', 'ziele erreichen', 'kummer', 'wirklich wissen', 'powertechnik']"
3821807059,herr lehmann ein roman,sven regener,2001,eichborn,http://images.amazon.com/images/P/3821807059.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3821807059.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3821807059.01.LZZZZZZZ.jpg,Herr Lehmann. Ein Roman.,herr lehmann ein roman sven regener,"['roman', 'ein', 'herr', 'regener', 'ein roman', 'sven', 'lehmann', 'sven regener']"
0865532168,arnold an unauthorized biography,wendy leigh,1990,mcgrawhill,http://images.amazon.com/images/P/0865532168.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0865532168.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0865532168.01.LZZZZZZZ.jpg,Arnold: An Unauthorized Biography,arnold an unauthorized biography wendy leigh,"['unauthorized', 'wendy', 'biography', 'leigh', 'unauthorized biography', 'arnold', 'biography wendy', 'arnold unauthorized']"
059040640X,freedom train the story of harriet tubman,dorothy sterling,1987,scholastic,http://images.amazon.com/images/P/059040640X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/059040640X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/059040640X.01.LZZZZZZZ.jpg,Freedom Train: The Story of Harriet Tubman,freedom train the story of harriet tubman dorothy sterling,"['story', 'sterling', 'tubman', 'train', 'dorothy', 'freedom', 'dorothy sterling', 'story harriet']"
1566197155,little princess,frances hodgson burnett,0,barnes noble books,http://images.amazon.com/images/P/1566197155.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1566197155.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1566197155.01.LZZZZZZZ.jpg,Little Princess,little princess frances hodgson burnett,"['little', 'frances', 'princess', 'burnett', 'princess frances', 'hodgson', 'little princess', 'hodgson burnett']"
0805210318,light on yoga yoga dipika,b k s iyengar,1995,schocken books,http://images.amazon.com/images/P/0805210318.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805210318.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805210318.01.LZZZZZZZ.jpg,Light on Yoga: Yoga Dipika,light on yoga yoga dipika b k s iyengar,"['iyengar', 'dipika', 'light', 'dipika iyengar', 'yoga', 'yoga yoga', 'yoga dipika', 'light yoga']"
031227999X,emotionally weird a novel,kate atkinson,2001,picador usa,http://images.amazon.com/images/P/031227999X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/031227999X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/031227999X.01.LZZZZZZZ.jpg,Emotionally Weird: A Novel,emotionally weird a novel kate atkinson,"['weird', 'emotionally', 'atkinson', 'kate', 'novel', 'emotionally weird', 'weird novel', 'kate atkinson']"
0385510438,the last juror,john grisham,2004,doubleday,http://images.amazon.com/images/P/0385510438.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385510438.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385510438.01.LZZZZZZZ.jpg,The Last Juror,the last juror john grisham,[]
0848705459,cooking light,susan m mcintosh,1983,leisure arts,http://images.amazon.com/images/P/0848705459.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0848705459.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0848705459.01.LZZZZZZZ.jpg,Cooking Light,cooking light susan m mcintosh,[]
0380723638,ill wind anna pigeon mysteries paperback,nevada barr,1997,avon books,http://images.amazon.com/images/P/0380723638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380723638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380723638.01.LZZZZZZZ.jpg,Ill Wind (Anna Pigeon Mysteries (Paperback)),ill wind anna pigeon mysteries paperback nevada barr,"['ill', 'wind', 'barr', 'paperback', 'nevada', 'anna', 'mysteries paperback', 'pigeon mysteries']"
0718001044,nelsons bedtime bible stories 150 passages from the international childrens bible,paul gross,2002,nelson bibles,http://images.amazon.com/images/P/0718001044.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0718001044.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0718001044.01.LZZZZZZZ.jpg,Nelson's Bedtime Bible Stories : 150 Passages from the International Children's Bible,nelsons bedtime bible stories 150 passages from the international childrens bible paul gross,"['150', 'gross', 'passages international', 'bedtime', 'international childrens', 'paul', 'nelsons', 'bible stories']"
0307132668,bye bye butterfree pokemon adventure golden numbered,diane muldrow,1999,golden books,http://images.amazon.com/images/P/0307132668.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307132668.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307132668.01.LZZZZZZZ.jpg,"Bye, Bye, Butterfree (Pokemon Adventure (Golden Numbered))",bye bye butterfree pokemon adventure golden numbered diane muldrow,"['muldrow', 'adventure', 'bye bye', 'diane', 'golden numbered', 'butterfree', 'pokemon adventure', 'numbered diane']"
0812515722,american gothic,robert bloch,1987,tor books mm,http://images.amazon.com/images/P/0812515722.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812515722.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812515722.01.LZZZZZZZ.jpg,American Gothic,american gothic robert bloch,[]
0373169876,my big fake greencard wedding harlequin american romance 987,mollie molay,2003,harlequin,http://images.amazon.com/images/P/0373169876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373169876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373169876.01.LZZZZZZZ.jpg,"My Big Fake Green-Card Wedding (Harlequin American Romance, 987)",my big fake greencard wedding harlequin american romance 987 mollie molay,"['american', 'big', 'harlequin', 'romance', '987', 'mollie molay', 'fake greencard', 'greencard wedding']"
0890842795,english handbook for christian schools,grace colling,2001,bob jones univ pr,http://images.amazon.com/images/P/0890842795.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0890842795.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0890842795.01.LZZZZZZZ.jpg,English Handbook for Christian Schools,english handbook for christian schools grace colling,"['handbook', 'english', 'colling', 'schools', 'grace', 'english handbook', 'grace colling', 'christian schools']"
0385324057,summer sisters,judy blume,1998,delacorte press,http://images.amazon.com/images/P/0385324057.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385324057.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385324057.01.LZZZZZZZ.jpg,Summer Sisters,summer sisters judy blume,[]
9505470010,fahrenheit 451 fahrenheit 451,ray bradbury,1998,minotauro,http://images.amazon.com/images/P/9505470010.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9505470010.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9505470010.01.LZZZZZZZ.jpg,Fahrenheit 451 / Fahrenheit 451,fahrenheit 451 fahrenheit 451 ray bradbury,"['ray', 'fahrenheit', 'bradbury', '451 fahrenheit', 'ray bradbury', '451', '451 ray', 'fahrenheit 451']"
0609602535,the overseer,jonathan rabb,1998,random house inc,http://images.amazon.com/images/P/0609602535.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609602535.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609602535.01.LZZZZZZZ.jpg,The Overseer,the overseer jonathan rabb,[]
0425185710,valhalla rising dirk pitt adventures paperback,clive cussler,2002,berkley publishing group,http://images.amazon.com/images/P/0425185710.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425185710.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425185710.01.LZZZZZZZ.jpg,Valhalla Rising (Dirk Pitt Adventures (Paperback)),valhalla rising dirk pitt adventures paperback clive cussler,"['pitt', 'adventures', 'rising', 'clive', 'adventures paperback', 'dirk', 'valhalla', 'cussler']"
0061030651,uss seawolf,patrick robinson,2001,harpertorch,http://images.amazon.com/images/P/0061030651.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061030651.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061030651.01.LZZZZZZZ.jpg,U.S.S. Seawolf,uss seawolf patrick robinson,[]
0425178773,day of reckoning,jack higgins,2001,berkley publishing group,http://images.amazon.com/images/P/0425178773.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425178773.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425178773.01.LZZZZZZZ.jpg,Day of Reckoning,day of reckoning jack higgins,[]
0553575619,raptor red,robert t bakker,1996,bantam,http://images.amazon.com/images/P/0553575619.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553575619.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553575619.01.LZZZZZZZ.jpg,Raptor Red,raptor red robert t bakker,[]
0671578391,the dracula tape,fred saberhagen,1999,baen,http://images.amazon.com/images/P/0671578391.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671578391.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671578391.01.LZZZZZZZ.jpg,The Dracula Tape,the dracula tape fred saberhagen,[]
0425095584,cold sea rising,richard moran,1987,berkley pub group,http://images.amazon.com/images/P/0425095584.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425095584.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425095584.01.LZZZZZZZ.jpg,Cold Sea Rising,cold sea rising richard moran,"['cold', 'richard', 'rising', 'sea', 'moran', 'sea rising', 'richard moran', 'cold sea']"
0451409086,threat vector,michael dimercurio,2000,onyx books,http://images.amazon.com/images/P/0451409086.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451409086.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451409086.01.LZZZZZZZ.jpg,Threat Vector,threat vector michael dimercurio,[]
031298250X,america a jake grafton novel a jake grafton novel,stephen coonts,2002,st martins paperbacks,http://images.amazon.com/images/P/031298250X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/031298250X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/031298250X.01.LZZZZZZZ.jpg,America : A Jake Grafton Novel (A Jake Grafton Novel),america a jake grafton novel a jake grafton novel stephen coonts,"['america', 'stephen', 'coonts', 'jake', 'novel stephen', 'grafton', 'novel jake', 'grafton novel']"
006109594X,nimitz class,patrick robinson,1998,harpertorch,http://images.amazon.com/images/P/006109594X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006109594X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006109594X.01.LZZZZZZZ.jpg,Nimitz Class,nimitz class patrick robinson,[]
0671527215,hitchhikerss guide to the galaxy,douglas adams,1984,pocket,http://images.amazon.com/images/P/0671527215.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671527215.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671527215.01.LZZZZZZZ.jpg,Hitchhikers's Guide to the Galaxy,hitchhikerss guide to the galaxy douglas adams,"['guide', 'galaxy', 'douglas', 'adams', 'guide galaxy', 'douglas adams', 'hitchhikerss', 'hitchhikerss guide']"
0486203077,tales of terror and the supernatural,wilkie collins,1972,dover publications,http://images.amazon.com/images/P/0486203077.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486203077.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486203077.01.LZZZZZZZ.jpg,Tales of Terror and the Supernatural,tales of terror and the supernatural wilkie collins,"['terror', 'wilkie', 'collins', 'tales', 'wilkie collins', 'supernatural', 'terror supernatural', 'tales terror']"
2894850743,un retour simple roman,raymond cloutier,1998,lanctãâ´t ãâ©diteur,http://images.amazon.com/images/P/2894850743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2894850743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2894850743.01.LZZZZZZZ.jpg,Un retour simple: Roman,un retour simple roman raymond cloutier,"['simple', 'raymond', 'retour simple', 'roman', 'retour', 'simple roman', 'cloutier', 'raymond cloutier']"
0671522817,braveheart,randall wallace,1995,pocket,http://images.amazon.com/images/P/0671522817.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671522817.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671522817.01.LZZZZZZZ.jpg,Braveheart,braveheart randall wallace,[]
0618074716,the hallelujah side,rhoda huffey,2000,mariner books,http://images.amazon.com/images/P/0618074716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618074716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618074716.01.LZZZZZZZ.jpg,The Hallelujah Side,the hallelujah side rhoda huffey,[]
1400062888,obliviously on he sails the bush administration in rhyme,calvin trillin,2004,random house,http://images.amazon.com/images/P/1400062888.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400062888.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400062888.01.LZZZZZZZ.jpg,Obliviously On He Sails : The Bush Administration in Rhyme,obliviously on he sails the bush administration in rhyme calvin trillin,"['sails', 'obliviously', 'obliviously sails', 'bush administration', 'trillin', 'calvin', 'administration rhyme', 'rhyme calvin']"
0618045996,riding the bus with my sister a true life journey,rachel simon,2002,houghton mifflin company,http://images.amazon.com/images/P/0618045996.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618045996.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618045996.01.LZZZZZZZ.jpg,Riding the Bus with My Sister: A True Life Journey,riding the bus with my sister a true life journey rachel simon,"['true', 'life', 'riding', 'sister true', 'bus', 'simon', 'riding bus', 'rachel simon']"
0312303033,perfect skin a novel,nick earls,2002,st martins press,http://images.amazon.com/images/P/0312303033.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312303033.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312303033.01.LZZZZZZZ.jpg,Perfect Skin: A Novel,perfect skin a novel nick earls,"['perfect', 'earls', 'nick', 'novel', 'skin', 'nick earls', 'novel nick', 'perfect skin']"
1931520038,the mount a novel,carol emshwiller,2002,small beer press,http://images.amazon.com/images/P/1931520038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1931520038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1931520038.01.LZZZZZZZ.jpg,The Mount: A Novel,the mount a novel carol emshwiller,[]
0671318314,callahans lady,spider robinson,2001,baen,http://images.amazon.com/images/P/0671318314.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671318314.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671318314.01.LZZZZZZZ.jpg,Callahan's Lady,callahans lady spider robinson,[]
0553377876,half asleep in frog pajamas,tom robbins,1995,bantam,http://images.amazon.com/images/P/0553377876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553377876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553377876.01.LZZZZZZZ.jpg,Half Asleep in Frog Pajamas,half asleep in frog pajamas tom robbins,"['half', 'tom', 'asleep', 'frog', 'robbins', 'pajamas', 'tom robbins', 'frog pajamas']"
1558612815,allegra maud goldman,edith konecky,2001,feminist press,http://images.amazon.com/images/P/1558612815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558612815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558612815.01.LZZZZZZZ.jpg,Allegra Maud Goldman,allegra maud goldman edith konecky,"['konecky', 'allegra', 'goldman', 'edith', 'maud', 'allegra maud', 'edith konecky', 'maud goldman']"
014025448X,at home in mitford the mitford years,jan karon,1996,viking books,http://images.amazon.com/images/P/014025448X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014025448X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014025448X.01.LZZZZZZZ.jpg,At Home in Mitford (The Mitford Years),at home in mitford the mitford years jan karon,"['years', 'home', 'jan', 'karon', 'jan karon', 'mitford mitford', 'mitford years', 'home mitford']"
